graph_id,family,split,pair,contract_type,pattern,num_levels,duplicate_vector,sum_options,max_options_per_level,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,actual_deploy_calldata_bytes,actual_deploy_sstore_count,actual_deploy_call_count,actual_deploy_opcode_steps,actual_best_claim_calldata_bytes,actual_best_claim_sstore_count,actual_best_claim_call_count,actual_best_claim_opcode_steps,actual_worst_path_calldata_bytes,actual_worst_path_sstore_count,actual_worst_path_call_count,actual_worst_path_opcode_steps,actual_refund_path_calldata_bytes,actual_refund_path_sstore_count,actual_refund_path_call_count,actual_refund_path_opcode_steps
random_v1_175,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_175,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1307782,72874,134123,112508,7411,17,0,2440,388,1,1,1475,616,2,1,2462,40,2,1,534
random_v1_175,random_v1,train,F->B|evm|fund:fb,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_175,random_v1,train,C->F|evm|fund:cf,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_175,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,2,1|1,2,1,1,1261994,68735,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_175,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1585402,71641,173360,148301,8425,28,0,4638,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_176,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_176,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_176,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_176,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331086,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_177,random_v1,train,F->C|evm|fund:fc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1515524,75936,137535,112464,8265,25,0,3795,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_177,random_v1,train,E->G|evm|fund:eg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_177,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_177,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,3,2|2|2,6,2,2,1884248,75948,173360,148301,8905,41,0,6216,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_177,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1653503,80267,137535,112464,8489,31,0,4540,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_177,random_v1,train,B->F|evm|fund:bf,CTLCMultipleEdges,multi-level+multi-option,3,1|1|2,4,2,2,1722886,75948,177680,148301,8617,34,0,5166,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_177,random_v1,train,C->G|evm|fund:cg,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_177,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72862,129960,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_177,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|2,5,2,2,1883765,75948,177680,148301,8873,41,0,5999,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_177,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_178,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_178,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_178,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_178,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_178,random_v1,train,B->D|evm|fund:bd,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_178,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_178,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1192623,81164,81164,59561,7219,12,0,1638,580,1,1,2157,580,1,1,2157,4,1,1,229
random_v1_178,random_v1,train,E->B|evm|fund:eb,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_179,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_179,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_179,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_179,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_179,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_18,random_v1,train,C->F|evm|fund:cf,CTLCOnly,multi-level,2,1|1,2,1,1,1307794,72874,134111,112508,7411,17,0,2440,388,1,1,1475,616,2,1,2462,40,2,1,534
random_v1_18,random_v1,train,G->B|evm|fund:gb,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446812,75948,133204,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_18,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100963,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_18,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_18,random_v1,train,C->B|evm|fund:cb,CTLCOnly,multi-level,4,1|1|1|1,4,1,3,1629820,72874,209969,184226,7923,31,0,4396,388,1,1,1475,784,4,1,3413,112,4,1,1144
random_v1_18,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,3,1|1|1,3,1,2,1423013,68747,169982,148367,7603,22,0,3242,292,1,1,1134,652,3,1,2767,76,3,1,839
random_v1_18,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_18,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,4,1|1|1|1,4,1,3,1629868,72874,209957,184226,7923,31,0,4396,388,1,1,1475,784,4,1,3413,112,4,1,1144
random_v1_18,random_v1,train,B->F|evm|fund:bf,CTLCOnly,single-level,1,1,1,1,0,1146799,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_18,random_v1,train,B->D|evm|fund:bd,CTLCOnly,multi-level,3,1|1|1,3,1,2,1422953,68747,169982,148367,7603,22,0,3242,292,1,1,1134,652,3,1,2767,76,3,1,839
random_v1_18,random_v1,train,F->G|evm|fund:fg,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1631238,71641,173372,148301,8489,30,0,4814,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_18,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,5,1|1|1|1|1,5,1,4,1722139,68747,245828,220085,8083,35,0,5110,292,1,1,1134,820,5,1,3718,148,5,1,1449
random_v1_18,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1722862,75936,177680,148301,8617,34,0,5166,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_18,random_v1,train,E->G|evm|fund:eg,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1631190,71641,173372,148301,8489,30,0,4814,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_180,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_180,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,3|3,6,3,1,1700353,71641,133204,112464,8617,33,0,5150,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_180,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_180,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146787,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_180,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_180,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,3|3,6,3,1,1837849,75948,137523,112464,8809,39,0,5678,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_180,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_181,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_181,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_181,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_181,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_181,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1169711,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_182,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_182,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331074,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_182,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_182,random_v1,train,E->D|evm|fund:ed,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285262,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_182,random_v1,train,C->A|evm|fund:ca,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_182,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561855,71641,137523,112464,8361,27,0,4188,324,1,1,1241,648,2,1,2609,40,2,1,524
random_v1_182,random_v1,train,D->C|evm|fund:dc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239438,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_182,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71629,71629,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_183,random_v1,train,F->D|evm|fund:fd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_183,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_183,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_183,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_183,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_183,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1239082,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_183,random_v1,train,C->E|evm|fund:ce,CTLCOnly,multi-level,2,1|1,2,1,1,1239082,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_183,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_183,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,4,1|1|2|1,5,2,3,1769828,71641,209209,184138,8745,36,0,5921,324,1,1,1241,720,4,1,3209,112,4,1,1124
random_v1_184,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1446800,71617,133192,112464,8169,22,0,3531,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_184,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75936,75936,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_184,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_184,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1446800,71641,133204,112464,8169,22,0,3531,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_184,random_v1,train,E->C|evm|fund:ec,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72874,129960,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_184,random_v1,train,F->C|evm|fund:fc,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72874,129960,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_184,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_184,random_v1,train,F->B|evm|fund:fb,CTLCOnly,multi-level,2,1|1,2,1,1,1284882,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_184,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1515512,75948,137535,112464,8265,25,0,3795,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_184,random_v1,train,C->B|evm|fund:cb,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1515524,75948,137535,112464,8265,25,0,3795,420,1,1,1597,648,2,1,2609,40,2,1,524
random_v1_184,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,3,1|2|2,5,2,2,1769193,71629,173360,148301,8713,36,0,5559,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_185,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_185,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1308705,71641,71641,59539,7945,16,0,2641,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_185,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1377441,75948,75948,59539,8041,19,0,2905,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_186,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1469608,75948,75948,59539,8201,23,0,3474,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_186,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,8,8,8,0,2021584,80267,80267,59539,9097,47,0,6454,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_186,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100963,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_186,random_v1,train,C->E|evm|fund:ce,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_186,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,4|16,20,16,1,3816053,80267,137535,112464,12009,125,0,16284,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_186,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71629,71629,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_187,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_187,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_187,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_187,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_188,random_v1,train,D->B|evm|fund:db,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1514937,84586,84586,59539,8233,25,0,3433,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_188,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_188,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_188,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_188,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_188,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123887,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_188,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,3|3,6,3,1,1906573,80267,137535,112464,8905,42,0,5942,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_189,random_v1,train,D->B|evm|fund:db,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_189,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_189,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400952,71641,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_189,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_189,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_19,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|6,7,6,1,1930016,75948,133204,112464,8969,43,0,6247,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_19,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_19,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,6,6,6,0,1653966,75948,75948,59539,8521,31,0,4612,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_19,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|6,7,6,1,1930004,75948,133204,112464,8969,43,0,6247,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_19,random_v1,train,E->D|evm|fund:ed,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_19,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_19,random_v1,train,B->E|evm|fund:be,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446812,75948,133192,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_19,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|6,7,6,1,2090412,80267,137535,112464,9193,50,0,6863,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_19,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71629,71629,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_190,random_v1,train,D->B|evm|fund:db,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_190,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,4|8,12,8,1,2436700,75936,133204,112464,9833,65,0,9268,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_190,random_v1,train,F->B|evm|fund:fb,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1607679,71629,141843,112464,8425,29,0,4364,324,1,1,1241,744,2,1,2965,40,2,1,524
random_v1_190,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,2|4|8,14,8,2,2942623,75948,173372,148301,10633,87,0,12000,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_190,random_v1,train,B->A|evm|fund:ba,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_190,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_190,random_v1,train,F->G|evm|fund:fg,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_190,random_v1,train,G->A|evm|fund:ga,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193626,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_190,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,4|4,8,4,1,2342954,84598,141843,112464,9577,61,0,8048,612,1,1,2309,744,2,1,2965,40,2,1,524
random_v1_190,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,2,2|8,10,8,1,2023185,71641,128885,112464,9193,47,0,7250,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_190,random_v1,train,E->G|evm|fund:eg,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_191,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
